path,scientific,tier,lat,lon,taken_at,source,kind
/Volumes/Media/bird/Western-Screech-Owl/DSC02613.ARW,Megascops kennicottii,own,,,2025-12-24T16:08:53-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02614.ARW,Megascops kennicottii,own,,,2025-12-24T16:08:54-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02615.ARW,Megascops kennicottii,own,,,2025-12-24T16:08:55-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02616.ARW,Megascops kennicottii,own,,,2025-12-24T16:08:56-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02617.ARW,Megascops kennicottii,own,,,2025-12-24T16:08:57-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02618.ARW,Megascops kennicottii,own,,,2025-12-24T16:08:58-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02619.ARW,Megascops kennicottii,own,,,2025-12-24T16:08:59-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02620.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:00-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02621.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:01-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02622.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:02-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02623.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:03-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02624.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:04-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02625.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:05-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02626.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:06-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02627.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:07-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02628.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:08-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02629.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:09-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02630.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:10-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02631.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:11-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02632.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:12-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02633.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:13-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02634.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:14-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02635.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:15-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02636.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:16-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02637.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:17-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02638.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:18-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02639.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:19-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02640.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:20-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02641.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:21-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02642.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:22-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02643.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:23-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02644.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:24-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02645.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:25-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02646.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:26-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02647.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:27-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02648.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:28-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02649.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:29-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02650.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:30-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02651.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:31-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02652.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:32-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02653.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:33-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02654.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:34-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02655.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:35-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02656.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:36-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02657.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:37-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02658.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:38-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02659.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:39-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02660.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:40-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02661.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:41-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02662.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:42-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02663.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:43-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02664.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:44-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02665.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:45-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02666.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:46-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02667.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:47-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02668.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:48-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02669.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:49-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02670.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:50-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02671.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:51-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02672.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:52-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02673.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:53-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02674.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:54-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02675.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:55-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02676.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:56-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02677.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:57-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02678.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:58-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02679.ARW,Megascops kennicottii,own,,,2025-12-24T16:09:59-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02680.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:00-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02681.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:01-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02682.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:02-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02684.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:04-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02685.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:05-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02686.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:06-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02687.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:07-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02688.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:08-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02689.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:09-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02690.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:10-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02691.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:11-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02692.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:12-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02693.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:13-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02694.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:14-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02695.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:15-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02696.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:16-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02697.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:17-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02698.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:18-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02699.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:19-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02700.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:20-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02701.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:21-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02702.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:22-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02703.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:23-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02704.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:24-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02705.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:25-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02706.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:26-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02707.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:27-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02708.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:29-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02709.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:29-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02710.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:31-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02711.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:31-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02712.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:32-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02713.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:33-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02714.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:35-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02715.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:36-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02716.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:37-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02717.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:38-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02719.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:40-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02720.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:41-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02722.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:43-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02723.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:44-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02724.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:45-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02725.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:46-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02726.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:47-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02727.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:48-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02728.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:49-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02729.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:50-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02730.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:51-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02731.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:52-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02732.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:53-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02733.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:54-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02734.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:55-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02735.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:56-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02736.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:57-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02737.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:58-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02738.ARW,Megascops kennicottii,own,,,2025-12-24T16:10:59-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02739.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:00-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02740.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:01-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02741.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:02-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02742.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:03-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02743.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:04-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02744.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:05-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02745.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:06-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02746.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:07-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02747.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:08-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02748.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:09-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02749.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:42-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02750.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:43-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02751.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:44-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02752.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:45-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02753.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:46-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02754.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:47-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02755.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:48-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02756.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:49-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02757.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:50-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02758.ARW,Megascops kennicottii,own,,,2025-12-24T16:11:51-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02759.ARW,Megascops kennicottii,own,,,2025-12-24T16:12:03-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02760.ARW,Megascops kennicottii,own,,,2025-12-24T16:12:04-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02761.ARW,Megascops kennicottii,own,,,2025-12-24T16:12:06-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02762.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:12-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02763.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:14-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02764.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:15-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02765.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:16-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02766.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:17-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02767.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:18-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02768.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:19-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02769.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:20-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02770.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:41-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02771.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:42-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02774.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:46-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02775.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:47-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02776.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:48-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02777.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:49-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02780.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:52-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02781.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:53-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02782.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:54-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02783.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:55-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02784.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:56-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02785.ARW,Megascops kennicottii,own,,,2025-12-24T16:19:57-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02787.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:19-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02789.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:19-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02790.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:20-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02791.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:20-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02792.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:20-07:00,folder:Western-Screech-Owl,bird
/Volumes/Media/bird/Western-Screech-Owl/DSC02793.ARW,Megascops kennicottii,own,,,2025-12-24T16:31:20-07:00,folder:Western-Screech-Owl,bird
