path,scientific,tier,lat,lon,taken_at,source,kind,license,attribution
/Users/outman/workspace/personal/bioscan/data/inat/Marmota_flaviventris/400750703_735460103.jpg,Marmota flaviventris,inat,36.5631116667,-118.278755,2026-09-14T13:57:26-07:00,https://www.inaturalist.org/observations/400750703,mammal,cc-by-nc,"(c) campc, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Marmota_flaviventris/400502997_734967704.jpg,Marmota flaviventris,inat,36.91478,-118.3961866667,2026-08-11T19:46:07-07:00,https://www.inaturalist.org/observations/400502997,mammal,cc-by-nc,"(c) larryrush, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Marmota_flaviventris/400472356_734901130.jpg,Marmota flaviventris,inat,36.8105666667,-118.4000466667,2026-08-11T08:27:21-07:00,https://www.inaturalist.org/observations/400472356,mammal,cc-by-nc,"(c) larryrush, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Marmota_flaviventris/400332109_734613917.jpg,Marmota flaviventris,inat,36.5679783333,-118.7557916667,2026-09-13T16:13:32-07:00,https://www.inaturalist.org/observations/400332109,mammal,cc-by-nc,"(c) Allyssa Anthony, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Marmota_flaviventris/400125429_734198743.jpg,Marmota flaviventris,inat,36.6068616667,-118.373055,2026-08-07T14:20:18-07:00,https://www.inaturalist.org/observations/400125429,mammal,cc-by-nc,"(c) larryrush, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Marmota_flaviventris/400120536_734188376.jpg,Marmota flaviventris,inat,36.5713383333,-118.30918,2026-08-06T07:19:06-07:00,https://www.inaturalist.org/observations/400120536,mammal,cc-by-nc,"(c) larryrush, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Marmota_flaviventris/399716994_733384481.jpg,Marmota flaviventris,inat,37.58925,-118.2387866667,2026-09-09T10:45:37-07:00,https://www.inaturalist.org/observations/399716994,mammal,cc-by-nc,"(c) planetboom, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Marmota_flaviventris/399707437_733366008.jpg,Marmota flaviventris,inat,37.5985366667,-118.2432333333,2026-09-09T16:48:24-07:00,https://www.inaturalist.org/observations/399707437,mammal,cc-by-nc,"(c) planetboom, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/402582815_739065912.jpg,Puma concolor,inat,38.1361283057,-120.4564712942,2026-09-22T15:04:57-07:00,https://www.inaturalist.org/observations/402582815,mammal,cc-by-nc,"(c) Murwood Keyspot, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/402480920_738869059.jpg,Puma concolor,inat,33.0419202928,-117.0241953348,2026-09-22T07:23:25-07:00,https://www.inaturalist.org/observations/402480920,mammal,cc-by-nc,"(c) Calvin J., some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/402472262_738853229.jpg,Puma concolor,inat,37.3911861111,-122.1665861111,2026-09-22T07:48:05-07:00,https://www.inaturalist.org/observations/402472262,mammal,cc-by,"(c) Monica Ventrice, some rights reserved (CC BY)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/401761636_737444597.jpg,Puma concolor,inat,34.125775,-118.969545,2026-09-19T09:29:43-07:00,https://www.inaturalist.org/observations/401761636,mammal,cc-by-nc,"(c) dmfilgas, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/401617609_737155486.jpg,Puma concolor,inat,35.1325138333,-120.1220861667,2026-09-14T15:50:57-07:00,https://www.inaturalist.org/observations/401617609,mammal,cc-by-nc,"(c) possiblybuddha, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/401583617_737091994.jpg,Puma concolor,inat,37.7390660911,-122.5023942813,2026-09-18T11:40:12-07:00,https://www.inaturalist.org/observations/401583617,mammal,cc-by-nc,"(c) beastsofthebayarea, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/401416344_736766487.jpg,Puma concolor,inat,38.7163383075,-120.6764828326,2026-09-18T19:57:15-07:00,https://www.inaturalist.org/observations/401416344,mammal,cc-by-nc,"(c) whipplem, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/401352475_736636946.jpg,Puma concolor,inat,37.6055076429,-122.491149569,2020-09-10T17:39:00-07:00,https://www.inaturalist.org/observations/401352475,mammal,cc-by-nc,"(c) spiderwebbed, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/401346025_736622347.jpg,Puma concolor,inat,33.0775964355,-116.6025967614,2026-09-17T06:00:00-07:00,https://www.inaturalist.org/observations/401346025,mammal,cc-by-nc,"(c) docprt, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/401346001_736619795.jpg,Puma concolor,inat,33.0775964355,-116.6025967614,2026-09-16T17:43:00-07:00,https://www.inaturalist.org/observations/401346001,mammal,cc-by-nc,"(c) docprt, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/401325086_736582278.jpg,Puma concolor,inat,37.16177002,-122.3606542245,2026-09-15T10:25:00-07:00,https://www.inaturalist.org/observations/401325086,mammal,cc-by,"(c) Garth Harwood, some rights reserved (CC BY)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/400904815_735769727.jpg,Puma concolor,inat,32.825655,-117.0528945,2026-09-16T16:25:09-07:00,https://www.inaturalist.org/observations/400904815,mammal,cc-by-nc,"(c) dbshark, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/400613944_735192615.jpg,Puma concolor,inat,37.8461181948,-120.2155968155,2026-09-15T18:52:02-07:00,https://www.inaturalist.org/observations/400613944,mammal,cc-by-nc,"(c) Kristen, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/400294223_734534933.jpg,Puma concolor,inat,33.7139516678,-116.5281079921,2026-08-24T00:12:00-07:00,https://www.inaturalist.org/observations/400294223,mammal,cc-by-nc,"(c) Chris W., some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/400278047_734503533.jpg,Puma concolor,inat,33.0290472,-117.2557669,2026-09-11,https://www.inaturalist.org/observations/400278047,mammal,cc-by-nc,"(c) Skylar Feltman, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/399250897_732480535.jpg,Puma concolor,inat,34.4736448016,-114.4070199887,2026-09-11T06:23:00-07:00,https://www.inaturalist.org/observations/399250897,mammal,cc-by-nc,"(c) spongebob7122026, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/399141408_732274046.jpg,Puma concolor,inat,40.129825815,-123.822616903,2026-09-10T11:55:25-07:00,https://www.inaturalist.org/observations/399141408,mammal,cc-by-nc,"(c) Jamie, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/399053856_732098277.jpg,Puma concolor,inat,38.5199550059,-122.9168830507,2026-07-30T19:57:00-07:00,https://www.inaturalist.org/observations/399053856,mammal,cc-by-nc,"(c) Ted Judah, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/398230737_730496288.jpg,Puma concolor,inat,39.2429034993,-120.9577760008,2026-09-07T13:39:14-07:00,https://www.inaturalist.org/observations/398230737,mammal,cc-by-nc,"(c) Entomemeology, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/397941220_729928875.jpg,Puma concolor,inat,41.1398586932,-120.2710486131,2026-09-05T21:27:00-07:00,https://www.inaturalist.org/observations/397941220,mammal,cc-by-nc,"(c) Tom Rickman, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/397240005_729135469.jpg,Puma concolor,inat,35.0544457821,-118.5988081616,2026-09-04T07:39:00-07:00,https://www.inaturalist.org/observations/397240005,mammal,cc-by-nc,"(c) Chris L, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/396510727_727146960.jpg,Puma concolor,inat,37.941125,-122.5664133333,2026-09-01T16:04:40-07:00,https://www.inaturalist.org/observations/396510727,mammal,cc-by-nc,"(c) dircasandderelicts, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/395645700_725467668.jpg,Puma concolor,inat,35.022579449,-118.4865083698,2026-08-28T01:16:00-07:00,https://www.inaturalist.org/observations/395645700,mammal,cc-by-nc,"(c) Chris L, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/395535053_725265514.jpg,Puma concolor,inat,35.4679230904,-120.8112319931,2026-08-25T03:05:14-07:00,https://www.inaturalist.org/observations/395535053,mammal,cc0,no rights reserved
/Users/outman/workspace/personal/bioscan/data/inat/Puma_concolor/395138020_724490164.jpg,Puma concolor,inat,39.491925,-120.5937888889,2026-08-27T11:53:22-07:00,https://www.inaturalist.org/observations/395138020,mammal,cc-by-nc,"(c) Matt Delheimer, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402551400_739002347.jpg,Rangifer tarandus,inat,59.0853551,-125.8131311,2026-09-21T13:11:31-07:00,https://www.inaturalist.org/observations/402551400,mammal,cc-by-nc,"(c) Robert, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402551299_739002179.jpg,Rangifer tarandus,inat,58.7855615,-125.6417151997,2026-09-21T12:23:35-07:00,https://www.inaturalist.org/observations/402551299,mammal,cc-by-nc,"(c) Robert, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402413178_738740873.jpg,Rangifer tarandus,inat,65.2602264613,-14.0095468238,2026-09-04T12:05:52+00:00,https://www.inaturalist.org/observations/402413178,mammal,cc-by-nc,"(c) MasterMikado, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402334439_738578464.jpg,Rangifer tarandus,inat,48.4931738891,-53.9469670101,2026-09-11T13:58:00-02:30,https://www.inaturalist.org/observations/402334439,mammal,cc-by-nc,"(c) alexws, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402276425_738787953.jpg,Rangifer tarandus,inat,50.6958198547,-57.3977584839,2026-09-21T11:54:35-02:30,https://www.inaturalist.org/observations/402276425,mammal,cc-by-nc,"(c) tigsniffs, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402251699_738407621.jpg,Rangifer tarandus,inat,65.2884820696,-146.5366057381,2026-09-14T12:02:00-08:00,https://www.inaturalist.org/observations/402251699,mammal,cc-by-nc,"(c) R. Hoffman, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402236600_738385647.jpg,Rangifer tarandus,inat,50.69741,-57.38191,2026-09-16T11:05:00-02:30,https://www.inaturalist.org/observations/402236600,mammal,cc-by-nc,"(c) TBedard, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402176389_738270842.jpg,Rangifer tarandus,inat,78.2396444444,15.4933058333,2026-09-18T11:21:00+02:00,https://www.inaturalist.org/observations/402176389,mammal,cc-by,"(c) Matthew Blissett, some rights reserved (CC BY)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402142709_738205481.jpg,Rangifer tarandus,inat,51.31015115,105.24064887,2026-08-13T17:01:00+08:00,https://www.inaturalist.org/observations/402142709,mammal,cc-by-nc,"(c) Наталья Гамова, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402142708_738205030.jpg,Rangifer tarandus,inat,51.3250218777,105.2508428059,2026-08-13T12:46:00+08:00,https://www.inaturalist.org/observations/402142708,mammal,cc-by-nc,"(c) Наталья Гамова, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402142707_738204651.jpg,Rangifer tarandus,inat,51.3142608878,105.2917737818,2026-08-13T12:20:00+08:00,https://www.inaturalist.org/observations/402142707,mammal,cc-by-nc,"(c) Наталья Гамова, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402142704_738204354.jpg,Rangifer tarandus,inat,51.3105804379,105.3068061852,2026-08-13T10:57:00+08:00,https://www.inaturalist.org/observations/402142704,mammal,cc-by-nc,"(c) Наталья Гамова, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402142703_738203796.jpg,Rangifer tarandus,inat,51.3126154626,105.3096339109,2026-08-13T10:52:00+08:00,https://www.inaturalist.org/observations/402142703,mammal,cc-by-nc,"(c) Наталья Гамова, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402142702_738203763.jpg,Rangifer tarandus,inat,51.3117927824,105.3105745393,2026-08-13T10:51:00+08:00,https://www.inaturalist.org/observations/402142702,mammal,cc-by-nc,"(c) Наталья Гамова, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402117058_738155936.jpg,Rangifer tarandus,inat,63.8011216577,-109.2862667434,2026-09-20T23:35:09-06:00,https://www.inaturalist.org/observations/402117058,mammal,cc-by-nc,"(c) Calvin J., some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402114189_738150337.jpg,Rangifer tarandus,inat,69.6902864,18.8622684,2024-05-30T16:11:31+02:00,https://www.inaturalist.org/observations/402114189,mammal,cc-by-nc,"(c) ossesso, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402110952_738143294.jpg,Rangifer tarandus,inat,66.8488040858,64.9615595923,2026-08-05T08:58:00+05:00,https://www.inaturalist.org/observations/402110952,mammal,cc-by-nc,"(c) Сергей, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402110620_738142973.jpg,Rangifer tarandus,inat,70.2419883522,-148.3816309646,2026-08-03T12:26:44-08:00,https://www.inaturalist.org/observations/402110620,mammal,cc-by-nc,"(c) Nick Ponsonby, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/402097066_738115847.jpg,Rangifer tarandus,inat,61.9335335502,11.9593341806,2026-07-12T19:48:00+02:00,https://www.inaturalist.org/observations/402097066,mammal,cc-by-nc,"(c) benjamin_petra_schattanek-wiesmair, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/401981189_737897011.jpg,Rangifer tarandus,inat,64.6588416997,-14.3417586,2026-09-20T16:11:57+00:00,https://www.inaturalist.org/observations/401981189,mammal,cc-by-nc,"(c) whale_nerd, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/401822643_737566444.jpg,Rangifer tarandus,inat,62.26352,13.529895,2026-08-19T16:42:05+02:00,https://www.inaturalist.org/observations/401822643,mammal,cc-by-nc,"(c) alinavagyok, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/401766581_737454065.jpg,Rangifer tarandus,inat,58.651963558,-124.6509422734,2026-08-08T20:32:59-07:00,https://www.inaturalist.org/observations/401766581,mammal,cc-by-nc,"(c) Roanan DeMeyer, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/401738376_737396553.jpg,Rangifer tarandus,inat,47.6094648293,-54.6727857053,2026-07-31T05:46:23-02:30,https://www.inaturalist.org/observations/401738376,mammal,cc-by-nc,"(c) collins108, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/401670549_737257985.jpg,Rangifer tarandus,inat,67.5428268867,17.2973893482,2026-09-01T13:37:00+02:00,https://www.inaturalist.org/observations/401670549,mammal,cc-by-nc,"(c) rikeover, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Rangifer_tarandus/401420288_736774370.jpg,Rangifer tarandus,inat,48.99753,-65.9414666667,2026-08-29T11:21:59-04:00,https://www.inaturalist.org/observations/401420288,mammal,cc-by-nc,"(c) fnoiseux, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/402515684_738933639.jpg,Alces alces,inat,33.6237333333,-117.9470283333,2026-09-22T09:06:32-07:00,https://www.inaturalist.org/observations/402515684,mammal,cc-by-nc,"(c) ev3olution, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/402515545_738933307.jpg,Alces alces,inat,33.62658,-117.9532866667,2026-09-22T09:18:30-07:00,https://www.inaturalist.org/observations/402515545,mammal,cc-by-nc,"(c) ev3olution, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/402510857_738924995.jpg,Alces alces,inat,33.8349484103,-118.3902616704,2026-09-22T10:32:30-07:00,https://www.inaturalist.org/observations/402510857,mammal,cc-by-nc,"(c) Keith P, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/401707066_737332084.jpg,Alces alces,inat,32.8070457938,-117.2640167544,2026-05-23T18:40:49-07:00,https://www.inaturalist.org/observations/401707066,mammal,cc-by-nc,"(c) Stephanie S. Jarvis, MSc, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/401522775_736977493.jpg,Alces alces,inat,32.79732,-117.2580466667,2026-09-14T08:41:34-07:00,https://www.inaturalist.org/observations/401522775,mammal,cc-by-nc,"(c) Leo Di Vita Morris, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/401522284_736976694.jpg,Alces alces,inat,32.7992366667,-117.2587883333,2026-09-14T08:36:24-07:00,https://www.inaturalist.org/observations/401522284,mammal,cc-by-nc,"(c) Leo Di Vita Morris, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/401284467_736506425.jpg,Alces alces,inat,34.2598757061,-119.2730402667,2026-09-18T09:49:34-07:00,https://www.inaturalist.org/observations/401284467,mammal,cc-by-nc,"(c) Regional!, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/401093238_736139829.jpg,Alces alces,inat,33.1281555,-117.3331533333,2026-09-16T16:16:05-07:00,https://www.inaturalist.org/observations/401093238,mammal,cc-by-nc,"(c) Corey Anderson, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/400871851_735701045.jpg,Alces alces,inat,32.7997961979,-117.2592016454,2026-09-16T17:41:31-07:00,https://www.inaturalist.org/observations/400871851,mammal,cc-by-nc,"(c) rspector, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/400238069_734420322.jpg,Alces alces,inat,32.8079691864,-117.2656178371,2026-09-14T06:39:46-07:00,https://www.inaturalist.org/observations/400238069,mammal,cc-by-nc,"(c) breeana juarez, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/400236054_734416235.jpg,Alces alces,inat,32.8077556354,-117.2663418753,2026-09-14T06:58:43-07:00,https://www.inaturalist.org/observations/400236054,mammal,cc-by-nc,"(c) hsuppa31, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/400201317_734348898.jpg,Alces alces,inat,32.80785939,-117.26614459,2026-09-14T07:16:21-07:00,https://www.inaturalist.org/observations/400201317,mammal,cc-by-nc,"(c) Carlos Arango, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/400199976_734346473.jpg,Alces alces,inat,32.80773925,-117.26636422,2026-09-14T07:07:49-07:00,https://www.inaturalist.org/observations/400199976,mammal,cc-by-nc,"(c) Lavenza, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/400198280_734342799.jpg,Alces alces,inat,32.807801327,-117.2661838308,2026-09-14T06:37:58-07:00,https://www.inaturalist.org/observations/400198280,mammal,cc-by-nc,"(c) josephmunoz2766, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/400198128_734342527.jpg,Alces alces,inat,32.8077051458,-117.266544313,2026-09-14T07:02:54-07:00,https://www.inaturalist.org/observations/400198128,mammal,cc-by-nc,"(c) Luis F Valenzuela, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/400198019_734342262.jpg,Alces alces,inat,32.8077661227,-117.2662552645,2026-09-14T06:32:43-07:00,https://www.inaturalist.org/observations/400198019,mammal,cc-by-nc,"(c) Jesus R, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/400192337_734330749.jpg,Alces alces,inat,32.80776121,-117.2663278449,2026-09-14T06:37:50-07:00,https://www.inaturalist.org/observations/400192337,mammal,cc-by-nc,"(c) Alonso Vazquez, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/400190878_734328222.jpg,Alces alces,inat,32.8003106,-117.2588552,2026-09-14T06:31:00-07:00,https://www.inaturalist.org/observations/400190878,mammal,cc-by-nc,"(c) scottbroman, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/400190166_734326609.jpg,Alces alces,inat,32.8077409364,-117.2663312706,2026-09-14T06:24:42-07:00,https://www.inaturalist.org/observations/400190166,mammal,cc-by-nc,"(c) Leela Rae Palmer, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/400188773_734323707.jpg,Alces alces,inat,32.8078630743,-117.2660946077,2026-09-14T06:20:43-07:00,https://www.inaturalist.org/observations/400188773,mammal,cc-by-nc,"(c) Alonso Vazquez, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/400046633_734032925.jpg,Alces alces,inat,32.9595133333,-117.26828,2026-09-13T13:01:47-07:00,https://www.inaturalist.org/observations/400046633,mammal,cc-by-nc,"(c) Clarissa Rodriguez, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/400044781_734029113.jpg,Alces alces,inat,32.8479436846,-117.2800259848,2026-09-13T16:07:52-07:00,https://www.inaturalist.org/observations/400044781,mammal,cc-by-nc,"(c) Seth Crawford, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/399917226_733782876.jpg,Alces alces,inat,32.9254283333,-117.2596583333,2026-09-13T07:55:57-07:00,https://www.inaturalist.org/observations/399917226,mammal,cc-by-nc,"(c) cjackson, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/399797364_733547887.jpg,Alces alces,inat,32.9216138889,-117.2595027778,2026-09-12T18:56:13-07:00,https://www.inaturalist.org/observations/399797364,mammal,cc-by-nc,"(c) Kristin Sweeney, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Alces_alces/399728239_733407124.jpg,Alces alces,inat,32.9278216667,-117.2602,2026-09-12T16:56:54-07:00,https://www.inaturalist.org/observations/399728239,mammal,cc0,no rights reserved
/Users/outman/workspace/personal/bioscan/data/inat/Ursus_arctos/402657002_739215618.jpg,Ursus arctos,inat,49.2250620081,19.8889585013,2024-07-16T16:20:00+02:00,https://www.inaturalist.org/observations/402657002,mammal,cc-by-nc,"(c) reywen, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Ursus_arctos/402636987_739175424.jpg,Ursus arctos,inat,44.5847865271,-110.5761276125,2026-09-21T16:43:55-06:00,https://www.inaturalist.org/observations/402636987,mammal,cc-by-nc,"(c) sweesaw, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Ursus_arctos/402636903_739175262.jpg,Ursus arctos,inat,44.4577547919,-110.5615492788,2026-09-18T09:44:58-06:00,https://www.inaturalist.org/observations/402636903,mammal,cc-by-nc,"(c) sweesaw, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Ursus_arctos/402621633_739143039.jpg,Ursus arctos,inat,65.7678650407,-171.8931413472,2026-03-14T09:36:00+12:00,https://www.inaturalist.org/observations/402621633,mammal,cc-by-nc,"(c) Maksim Antipin, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Ursus_arctos/402618389_739136949.jpg,Ursus arctos,inat,60.825050354,-148.9839782715,2026-09-22T17:20:20-08:00,https://www.inaturalist.org/observations/402618389,mammal,cc-by-nc,"(c) craysoul, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Ursus_arctos/402615818_739131102.jpg,Ursus arctos,inat,52.3657621432,-126.0516645399,2026-09-22T17:42:41-07:00,https://www.inaturalist.org/observations/402615818,mammal,cc-by-nc,"(c) mvanleuken, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Ursus_arctos/402593455_739086721.jpg,Ursus arctos,inat,69.2212479043,-124.3445175025,2026-07-27T10:19:31-06:00,https://www.inaturalist.org/observations/402593455,mammal,cc-by-nc,"(c) meganfrancisco, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Ursus_arctos/402593405_739086655.jpg,Ursus arctos,inat,69.2334178448,-124.1341478958,2026-07-27T09:30:52-06:00,https://www.inaturalist.org/observations/402593405,mammal,cc-by-nc,"(c) meganfrancisco, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Ursus_arctos/402581327_739062360.jpg,Ursus arctos,inat,41.9939815441,13.6164638856,2026-09-21T05:41:56+02:00,https://www.inaturalist.org/observations/402581327,mammal,cc-by-nc,"(c) pleistocene, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Ursus_arctos/402541697_738984439.jpg,Ursus arctos,inat,,,2026-09-21T17:42:00+02:00,https://www.inaturalist.org/observations/402541697,mammal,cc-by-nc,"(c) mauretti, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Ursus_arctos/402533670_738969225.jpg,Ursus arctos,inat,42.7692360219,20.1439231262,2022-06-16,https://www.inaturalist.org/observations/402533670,mammal,cc-by-nc,"(c) Nicolas Boese, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Ursus_arctos/402496617_738896274.jpg,Ursus arctos,inat,57.2147698101,72.0284502327,2026-09-22T14:31:00+06:00,https://www.inaturalist.org/observations/402496617,mammal,cc-by-nc,"(c) Владимир, some rights reserved (CC BY-NC)"
/Users/outman/workspace/personal/bioscan/data/inat/Ursus_arctos/402455301_738822630.jpg,Ursus arctos,inat,60.4911714121,-134.5250237492,2026-09-14T12:05:31-07:00,https://www.inaturalist.org/observations/402455301,mammal,cc-by-nc,"(c) huffylu, some rights reserved (CC BY-NC)"
